country_iso3,month_start,manufacturing_strength,imports,exports,trade_deficit,trade_deficit_3m_mean,trade_deficit_3m_change,fx_to_usd,fx_to_usd_3m_mean,fx_to_usd_3m_std,GSCPI,gscpi_3m_mean,unemployment_rate,unemployment_3m_mean,political_risk_score,tariff_event_count
FJI,2025-08-01,,16.942582,24.818509,-7.875926999999997,4.589576666666668,-22.859054,0.4385003288752467,0.4386974379892257,0.0022131072638382,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
FJI,2025-09-01,,20.133052,4.489722,15.64333,5.585145666666667,2.9867069999999973,0.4378092027494418,0.4374668043214532,0.0010130109802923,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
FJI,2025-10-01,,14.085903,4.958626,9.127277,5.63156,0.1392430000000004,0.4360908813396712,0.4374668043214533,0.0010130109802923,-0.08,-0.0599999999999997,,4.35,,0
FJI,2025-11-01,,14.721685,29.426761,-14.705075999999998,3.355177,-6.829149000000001,0.4351988858908521,0.436366323326655,0.0010833096638556,-0.16,-0.0866666666666663,4.5,4.45,,0
FJI,2025-12-01,,12.12524,5.535353,6.589887,0.3373626666666671,-9.053442999999998,0.4399084990322013,0.4370660887542415,0.0020426104395057,0.54,0.1000000000000003,4.4,4.45,,0
FJI,2026-01-01,,,,,,,0.4515080368430558,0.442205140588703,0.006853370121078,0.41,0.2633333333333336,4.3,4.4,,0
FJI,2026-02-01,,,,,,,,,,,,,,,0
FJI,2026-03-01,,,,,,,,,,,,,,,0
FJI,2026-04-01,,,,,,,,,,,,,,,0
FJI,2026-05-01,,,,,,,,,,,,,,,0
FJI,2026-06-01,,,,,,,,,,,,,,,0
FJI,2026-07-01,,,,,,,,,,,,,,,0
FJI,2026-08-01,,,,,,,,,,,,,,,0
FJI,2026-09-01,,,,,,,,,,,,,,,0
FJI,2026-10-01,,,,,,,,,,,,,,,0
FJI,2026-11-01,,,,,,,,,,,,,,,0
GBR,2024-11-01,,6039.106409,6388.761155,-349.65474600000016,-1238.3243713333331,162.15141099999985,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
GBR,2024-12-01,,5923.648313,7455.35009,-1531.7017770000002,-1187.6099686666666,152.1432079999995,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
GBR,2025-01-01,2.4240813344468,6044.65285,6046.390902,-1.7380519999996975,-627.6981916666667,1679.735331,1.24105,1.24105,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
GBR,2025-02-01,2.6839361668383344,5489.178559,8914.326754,-3425.148195,-1652.8626746666666,-3075.493449,1.25955,1.2503,0.0092499999999999,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
GBR,2025-03-01,3.09817781487344,7039.225673,8727.947071,-1688.7213980000006,-1705.2025483333334,-157.01962100000037,1.29395,1.26485,0.0219190936552281,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
GBR,2025-04-01,2.729203372959768,4875.463638,9243.871913,-4368.408275000001,-3160.759289333333,-4366.670223000001,1.3357,1.2964,0.0311363399690244,-0.24,-0.1399999999999997,4.2,4.2,,0
GBR,2025-05-01,2.7727392184166697,4779.266178,8079.395131,-3300.1289530000004,-3119.0862086666675,125.0192419999994,1.3472,1.3256166666666669,0.0228786047554381,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
GBR,2025-06-01,2.978882991206915,5209.628671,7410.660261,-2201.03159,-3289.8562726666664,-512.310191999999,1.37025,1.35105,0.014365293824585,0.09,0.0433333333333336,4.1,4.2,,3
GBR,2025-07-01,3.367216407845912,5585.882467,6649.686213,-1063.8037459999996,-2188.3214296666665,3304.604529000001,1.32275,1.3467333333333336,0.0193946011960945,0.03,0.1333333333333336,4.3,4.233333333333333,,0
GBR,2025-08-01,2.5177403379829304,5201.74196,5991.076128,-789.3341679999994,-1351.3898346666665,2510.794785000001,1.34625,1.3464166666666666,0.0193921519062623,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
GBR,2025-09-01,2.981335724318931,5116.029081,6401.827623,-1285.7985420000005,-1046.3121519999995,915.2330479999991,1.34375,1.3375833333333331,0.0105382899730248,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
GBR,2025-10-01,3.416846181005268,5030.358618,11699.702058,-6669.343440000001,-2914.8253833333333,-5605.539694000001,1.3129,1.3342999999999998,0.0151664652001271,-0.08,-0.0599999999999997,,4.35,,0
GBR,2025-11-01,3.1284524207400324,4830.138644,8890.046344,-4059.9077000000007,-4005.016560666667,-3270.5735320000013,1.317,1.32455,0.013679242181739,-0.16,-0.0866666666666663,4.5,4.45,,0
GBR,2025-12-01,3.1284524207400324,5586.288367,8954.462039,-3368.173672,-4699.141604,-2082.3751299999994,1.34555,1.32515,0.0145217652737768,0.54,0.1000000000000003,4.4,4.45,,0
GBR,2026-01-01,3.1284524207400324,,,,,,1.37795,1.346833333333333,0.0248992748667285,0.41,0.2633333333333336,4.3,4.4,,0
GBR,2026-02-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-03-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-04-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-05-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-06-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-07-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-08-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-09-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-10-01,3.1284524207400324,,,,,,,,,,,,,,0
GBR,2026-11-01,3.1284524207400324,,,,,,,,,,,,,,0
GHA,2024-11-01,,92.493107,71.312918,21.180189,-22.986427333333324,2.03025199999999,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
GHA,2024-12-01,,78.434375,92.638214,-14.203839000000002,-11.432039999999992,34.663162,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
GHA,2025-01-01,,119.157073,87.246167,31.910906,12.962418666666672,73.183376,0.06535904994085,0.06535904994085,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
GHA,2025-02-01,,117.698107,82.052234,35.645872999999995,17.78431333333334,14.465683999999996,0.0643915003219575,0.0648752751314037,0.0004837748094462,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
GHA,2025-03-01,,174.769555,86.230442,88.539113,52.03196400000001,102.742952,0.0643915003219575,0.0647140168615883,0.0004561072644355,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
GHA,2025-04-01,,180.14315,97.77868,82.36447,68.84981866666668,50.453564,0.0706713780918727,0.0664847929119292,0.0029603627707531,-0.24,-0.1399999999999997,4.2,4.2,,0
GHA,2025-05-01,,107.594816,88.620019,18.974796999999995,63.29279333333334,-16.671076,0.0972762645914396,0.0774463810017566,0.0142542959275804,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
GHA,2025-06-01,,163.738862,110.217882,53.52098000000001,51.620082333333336,-35.01813299999999,0.0969932104752667,0.0883136177195263,0.0124754824681007,0.09,0.0433333333333336,4.1,4.2,,0
GHA,2025-07-01,,72.437625,113.918987,-41.481362,10.338138333333342,-123.845832,0.0952380952380952,0.0965025234349338,0.0009015223816377,0.03,0.1333333333333336,4.3,4.233333333333333,,0
GHA,2025-08-01,,91.977003,141.619953,-49.64295000000001,-12.534443999999992,-68.61774700000001,0.087719298245614,0.0933168679863252,0.0040224120148266,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
GHA,2025-09-01,,68.563182,100.990068,-32.426886,-41.18373266666666,-85.947866,0.0805152979066022,0.0878242304634371,0.0060110148002816,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
GHA,2025-10-01,,36.933727,115.86813,-78.934403,-53.66807966666666,-37.453041,0.091743119266055,0.086659238472757,0.0046446232829992,-0.08,-0.0599999999999997,,4.35,,0
GHA,2025-11-01,,24.723716,141.158275,-116.434559,-75.93194933333332,-66.791609,0.0887311446317657,0.0869965206014743,0.0047450102574384,-0.16,-0.0866666666666663,4.5,4.45,,0
GHA,2025-12-01,,62.706249,118.170124,-55.463875,-83.61094566666667,-23.036989000000005,0.0956937799043062,0.0920560146007089,0.0028510816780586,0.54,0.1000000000000003,4.4,4.45,,0
GHA,2026-01-01,,,,,,,0.091324200913242,0.0919163751497713,0.0028731603075606,0.41,0.2633333333333336,4.3,4.4,,0
GHA,2026-02-01,,,,,,,,,,,,,,,0
GHA,2026-03-01,,,,,,,,,,,,,,,0
GHA,2026-04-01,,,,,,,,,,,,,,,0
GHA,2026-05-01,,,,,,,,,,,,,,,0
GHA,2026-06-01,,,,,,,,,,,,,,,0
GHA,2026-07-01,,,,,,,,,,,,,,,0
GHA,2026-08-01,,,,,,,,,,,,,,,0
GHA,2026-09-01,,,,,,,,,,,,,,,0
GHA,2026-10-01,,,,,,,,,,,,,,,0
GHA,2026-11-01,,,,,,,,,,,,,,,0
GLB,2024-11-01,,,,,,,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
GLB,2024-12-01,,,,,,,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
GLB,2025-01-01,,,,,,,,,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
GLB,2025-02-01,,,,,,,,,,0.0,-0.1466666666666663,4.2,4.1000000000000005,100.0,0
GLB,2025-03-01,,,,,,,,,,-0.18,-0.1199999999999997,4.2,4.133333333333334,,2
GLB,2025-04-01,,,,,,,,,,-0.24,-0.1399999999999997,4.2,4.2,87.5,6
GLB,2025-05-01,,,,,,,,,,0.28,-0.0466666666666663,4.3,4.233333333333333,,2
GLB,2025-06-01,,,,,,,,,,0.09,0.0433333333333336,4.1,4.2,,0
GLB,2025-07-01,,,,,,,,,,0.03,0.1333333333333336,4.3,4.233333333333333,,2
GLB,2025-08-01,,,,,,,,,,-0.08,0.0133333333333336,4.3,4.233333333333333,,2
GLB,2025-09-01,,,,,,,,,,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
GLB,2025-10-01,,,,,,,,,,-0.08,-0.0599999999999997,,4.35,,0
GLB,2025-11-01,,,,,,,,,,-0.16,-0.0866666666666663,4.5,4.45,,0
GLB,2025-12-01,,,,,,,,,,0.54,0.1000000000000003,4.4,4.45,,0
GLB,2026-01-01,,,,,,,,,,0.41,0.2633333333333336,4.3,4.4,,0
GLB,2026-02-01,,,,,,,,,,,,,,,0
GLB,2026-03-01,,,,,,,,,,,,,,,0
GLB,2026-04-01,,,,,,,,,,,,,,,0
GLB,2026-05-01,,,,,,,,,,,,,,,0
GLB,2026-06-01,,,,,,,,,,,,,,,0
GLB,2026-07-01,,,,,,,,,,,,,,,0
GLB,2026-08-01,,,,,,,,,,,,,,,0
GLB,2026-09-01,,,,,,,,,,,,,,,0
GLB,2026-10-01,,,,,,,,,,,,,,,0
GLB,2026-11-01,,,,,,,,,,,,,,,0
GNQ,2024-11-01,,14.453184,13.443311,1.009873000000001,2.8249273333333385,-6.821721999999999,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
GNQ,2024-12-01,,22.282596,7.285116,14.99748,5.666695000000005,8.525303000000001,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
GNQ,2025-01-01,,9.100799,2.992309,6.10849,7.371947666666672,5.115758,0.0015844026361484,0.0015844026361484,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
GNQ,2025-02-01,,20.694893,16.068506,4.626387000000001,8.577452333333339,3.616514000000001,0.0015871467184586,0.0015857746773035,1.3720411550998627e-06,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
GNQ,2025-03-01,,2.252152,4.653708,-2.401556,2.777773666666672,-17.399036000000002,0.0016487361214225,0.0016067618253431,2.970144379709442e-05,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
GNQ,2025-04-01,,12.269766,9.962124,2.3076420000000013,1.510824333333339,-3.8008479999999984,0.001733802673041,0.0016565618376407,6.012721862498231e-05,-0.24,-0.1399999999999997,4.2,4.2,,0
GNQ,2025-05-01,,11.204294,4.838615,6.365679000000001,2.0905883333333386,1.7392919999999998,0.0017286194064549,0.0017037194003061,3.893659187895323e-05,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
GNQ,2025-06-01,,4.836875,8.815307,-3.9784320000000006,1.564963000000005,-1.5768760000000008,0.0017867024820224,0.0017497081871727,2.6244363860861388e-05,0.09,0.0433333333333336,4.1,4.2,,0
GNQ,2025-07-01,,7.698086,4.690797,3.007289,1.7981786666666717,0.6996469999999988,0.0017449314512993,0.0017534177799255,2.445982075444522e-05,0.03,0.1333333333333336,4.3,4.233333333333333,,0
GNQ,2025-08-01,,1.876956,8.742675,-6.865719,-2.6122873333333287,-13.231398000000002,0.0017772506429536,0.0017696281920917,1.7884463830826063e-05,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
GNQ,2025-09-01,,12.291777,3.849075,8.442702,1.5280906666666716,12.421134000000002,0.0017899039113844,0.0017706953352124,1.8936025387486028e-05,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
GNQ,2025-10-01,,7.361736,4.219672,3.1420639999999995,1.5730156666666713,0.1347749999999994,0.001761395945161,0.001776183499833,1.1662764977446047e-05,-0.08,-0.0599999999999997,,4.35,,0
GNQ,2025-11-01,,4.042923,4.874851,-0.8319279999999996,3.5842793333333383,6.033791000000001,0.0017632253333678,0.0017715083966377,1.3029016012961538e-05,-0.16,-0.0866666666666663,4.5,4.45,,0
GNQ,2025-12-01,,1.93004,10.463192,-8.533152,-2.074338666666662,-16.975853999999998,0.0017912759525394,0.0017719657436894,1.3674789204415018e-05,0.54,0.1000000000000003,4.4,4.45,,0
GNQ,2026-01-01,,,,,,,0.0018170398364526,0.0017905137074532,2.197628947668623e-05,0.41,0.2633333333333336,4.3,4.4,,0
GNQ,2026-02-01,,,,,,,,,,,,,,,0
GNQ,2026-03-01,,,,,,,,,,,,,,,0
GNQ,2026-04-01,,,,,,,,,,,,,,,0
GNQ,2026-05-01,,,,,,,,,,,,,,,0
GNQ,2026-06-01,,,,,,,,,,,,,,,0
GNQ,2026-07-01,,,,,,,,,,,,,,,0
GNQ,2026-08-01,,,,,,,,,,,,,,,0
GNQ,2026-09-01,,,,,,,,,,,,,,,0
GNQ,2026-10-01,,,,,,,,,,,,,,,0
GNQ,2026-11-01,,,,,,,,,,,,,,,0
GUY,2024-11-01,,235.527104,130.990353,104.536751,202.35702199999992,-155.35961600000005,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
GUY,2024-12-01,,271.838464,84.510255,187.328209,181.9019289999999,-61.365279000000015,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
GUY,2025-01-01,,351.366482,93.028348,258.338134,183.40103133333324,4.497307000000035,0.0047961630695443,0.0047961630695443,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
GUY,2025-02-01,,119.981983,107.909664,12.072318999999991,152.57955399999994,-92.46443200000002,0.0047961630695443,0.0047961630695443,0.0,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
GUY,2025-03-01,,352.476963,151.338672,201.138291,157.18291466666662,13.810082000000024,0.0047961630695443,0.0047961630695443,0.0,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
GUY,2025-04-01,,683.065727,122.191214,560.874513,258.02837433333326,302.53637899999995,0.0047961630695443,0.0047961630695443,0.0,-0.24,-0.1399999999999997,4.2,4.2,,0
GUY,2025-05-01,,458.607983,130.934986,327.672997,363.2286003333333,315.600678,0.0047961630695443,0.0047961630695443,0.0,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
GUY,2025-06-01,,487.712168,152.839328,334.87284,407.80678333333327,133.734549,0.0047961630695443,0.0047961630695443,0.0,0.09,0.0433333333333336,4.1,4.2,,0
GUY,2025-07-01,,538.949237,136.912291,402.03694600000006,354.8609276666666,-158.83756699999992,0.0047961630695443,0.0047961630695443,0.0,0.03,0.1333333333333336,4.3,4.233333333333333,,0
GUY,2025-08-01,,592.508699,123.467445,469.041254,401.98368,141.36825699999997,0.0047961630695443,0.0047961630695443,0.0,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
GUY,2025-09-01,,245.299932,107.033896,138.266036,336.4480786666666,-196.606804,0.0047961630695443,0.0047961630695443,0.0,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
GUY,2025-10-01,,455.170004,161.4485,293.721504,300.3429313333333,-108.31544200000008,0.0047961630695443,0.0047961630695443,0.0,-0.08,-0.0599999999999997,,4.35,,0
GUY,2025-11-01,,381.539232,132.263555,249.27567700000003,227.087739,-219.76557699999995,,0.0047961630695443,0.0,-0.16,-0.0866666666666663,4.5,4.45,,0
GUY,2025-12-01,,456.714345,103.554555,353.15979,298.7189903333333,214.893754,,0.0047961630695443,,0.54,0.1000000000000003,4.4,4.45,,0
GUY,2026-01-01,,,,,,,,,,0.41,0.2633333333333336,4.3,4.4,,0
GUY,2026-02-01,,,,,,,,,,,,,,,0
GUY,2026-03-01,,,,,,,,,,,,,,,0
GUY,2026-04-01,,,,,,,,,,,,,,,0
GUY,2026-05-01,,,,,,,,,,,,,,,0
GUY,2026-06-01,,,,,,,,,,,,,,,0
GUY,2026-07-01,,,,,,,,,,,,,,,0
GUY,2026-08-01,,,,,,,,,,,,,,,0
GUY,2026-09-01,,,,,,,,,,,,,,,0
GUY,2026-10-01,,,,,,,,,,,,,,,0
GUY,2026-11-01,,,,,,,,,,,,,,,0
IDN,2024-11-01,,2494.701363,923.255386,1571.445977,1813.3836853333332,130.91544699999986,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
IDN,2024-12-01,,2473.474776,976.124831,1497.349945,1695.3827986666668,-354.0026600000001,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
IDN,2025-01-01,-0.3697852452749311,2640.439812,824.706986,1815.732826,1628.176249333333,-201.61964799999987,6.15043975644e-05,6.15043975644e-05,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
IDN,2025-02-01,-0.3149892064608177,2331.039957,698.559967,1632.4799899999998,1648.5209203333332,61.03401299999973,6.08605869577e-05,6.118249226105001e-05,3.21905303350003e-07,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
IDN,2025-03-01,-0.2583486759164265,2970.520159,922.939517,2047.580642,1831.9311526666668,550.2306970000002,6.02845430431e-05,6.0883175855066674e-05,4.982596090374301e-07,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
IDN,2025-04-01,-0.2867638751642307,3142.797657,802.751714,2340.045943,2006.7021916666663,524.3131170000001,5.95699052838e-05,6.0238345094866666e-05,5.279302249673216e-07,-0.24,-0.1399999999999997,4.2,4.2,,0
IDN,2025-05-01,-0.1209743867156683,2843.969152,965.168544,1878.800608,2088.809064333333,246.3206180000002,6.15195324515e-05,6.04579935928e-05,8.053261629724577e-07,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
IDN,2025-06-01,-0.1996923395091075,3131.1358,1072.728914,2058.406886,2092.4178123333336,10.826243999999631,6.16029076572e-05,6.089744846416666e-05,9.39331687259588e-07,0.09,0.0433333333333336,4.1,4.2,,0
IDN,2025-07-01,-0.0895812482436577,3170.378515,1010.895151,2159.483364,2032.230286,-180.5625790000004,6.10239638054e-05,6.138213463803332e-05,2.555420581734964e-07,0.03,0.1333333333333336,4.3,4.233333333333333,,0
IDN,2025-08-01,-0.1370106642863022,2817.187791,896.735312,1920.452479,2046.114243,41.6518709999998,6.11396429444e-05,6.125550480233333e-05,2.5014925341627544e-07,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
IDN,2025-09-01,-0.1070987752977079,3056.096353,986.662639,2069.433714,2049.7898523333333,11.026828000000023,5.99520383693e-05,6.07052150397e-05,5.3466608796275e-07,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
IDN,2025-10-01,-0.0718147538306674,2885.154278,950.197317,1934.956961,1974.947718,-224.52640299999985,6.00961538461e-05,6.039594505326666e-05,5.291548183159489e-07,-0.08,-0.0599999999999997,,4.35,,0
IDN,2025-11-01,-0.2391701917228695,2903.396932,956.885595,1946.511337,1983.634004,26.058858000000328,6.00817111271e-05,6.004330111416666e-05,6.480130905834086e-08,-0.16,-0.0866666666666663,4.5,4.45,,0
IDN,2025-12-01,0.097508551072487,2850.085228,938.09583,1911.989398,1931.152565333333,-157.44431599999984,5.95876534382e-05,5.992183947046666e-05,2.363787584290215e-07,0.54,0.1000000000000003,4.4,4.45,,0
IDN,2026-01-01,0.097508551072487,,,,,,5.95734540688e-05,5.974760621136667e-05,2.3631896039147907e-07,0.41,0.2633333333333336,4.3,4.4,,0
IDN,2026-02-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-03-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-04-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-05-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-06-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-07-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-08-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-09-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-10-01,0.097508551072487,,,,,,,,,,,,,,0
IDN,2026-11-01,0.097508551072487,,,,,,,,,,,,,,0
IND,2024-11-01,,6902.284238,3647.462105,3254.822133,3974.080236333333,960.8687330000008,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
IND,2024-12-01,,7304.445499,3224.244422,4080.201077,4120.721824666666,439.9247650000007,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
IND,2025-01-01,1.926677714793233,8150.677318,3204.396398,4946.28092,4093.7680433333335,-80.86134399999992,0.0115418264247807,0.0115418264247807,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
IND,2025-02-01,1.6227451527019046,8348.762789,3494.96851,4853.794279,4626.758758666667,1598.9721459999996,0.0114415690510133,0.0114916977378969,5.012868688369964e-05,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
IND,2025-03-01,2.263131152687272,11190.013413,3768.314751,7421.698662000001,5740.591286999999,3341.4975850000005,0.0116847819736531,0.0115560591498157,9.979999759916464e-05,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
IND,2025-04-01,2.1462322551229205,10029.196743,3959.558643,6069.6381,6115.043680333333,1123.35718,0.0117573056958267,0.0116278855734976,0.0001350316197105,-0.24,-0.1399999999999997,4.2,4.2,,0
IND,2025-05-01,2.0903715008044568,9433.880053,3819.092978,5614.787075,6368.707945666666,760.9927960000005,0.0116989440533097,0.0117136772409298,3.1387074649351394e-05,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
IND,2025-06-01,1.6667758235514196,9153.394762,3805.796403,5347.598359,5677.341178,-2074.100303000001,0.0116899042479943,0.0117153846657102,2.987149248089701e-05,0.09,0.0433333333333336,4.1,4.2,,0
IND,2025-07-01,2.193283174440764,9170.575229,3405.953625,5764.621604,5575.669012666666,-305.0164960000002,0.0114214705371746,0.0116034396128262,0.0001287244806816,0.03,0.1333333333333336,4.3,4.233333333333333,,0
IND,2025-08-01,2.0048972046939726,7888.672709,3848.853301,4039.819408,5050.679790333333,-1574.967667,0.01138285787136,0.0114980775521763,0.0001365548617752,-0.08,0.0133333333333336,4.3,4.233333333333333,,3
IND,2025-09-01,2.296745830079523,7431.13047,4378.602178,3052.528292,4285.656434666666,-2295.070067,0.0112622378291811,0.0113555220792385,6.781935796371506e-05,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
IND,2025-10-01,2.4421270094598446,7430.696971,4524.575167,2906.1218040000003,3332.8231680000004,-2858.4998,0.0112708948301532,0.0113053301768981,5.493416346192025e-05,-0.08,-0.0599999999999997,,4.35,,0
IND,2025-11-01,2.125844078357956,7236.779638,3800.043513,3436.736125,3131.795407,-603.0832830000004,0.0111787175104549,0.0112372833899297,4.156286479903253e-05,-0.16,-0.0866666666666663,4.5,4.45,,0
IND,2025-12-01,2.125844078357956,8360.37269,3597.927787,4762.444903,3701.767610666666,1709.9166109999996,0.0111210211766485,0.0111902111724188,6.172307079593019e-05,0.54,0.1000000000000003,4.4,4.45,,0
IND,2026-01-01,2.125844078357956,,,,,,,0.0111498693435517,2.884816690321841e-05,0.41,0.2633333333333336,4.3,4.4,,0
IND,2026-02-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-03-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-04-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-05-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-06-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-07-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-08-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-09-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-10-01,2.125844078357956,,,,,,,,,,,,,,0
IND,2026-11-01,2.125844078357956,,,,,,,,,,,,,,0
IRQ,2024-11-01,,695.080154,154.748319,540.331835,521.6064126666666,9.61745099999996,,,,-0.28,-0.173333333333333,4.2,4.133333333333334,,0
IRQ,2024-12-01,,508.976932,129.993151,378.983781,439.30085533333335,-246.916672,,,,-0.26,-0.2966666666666663,4.1,4.133333333333334,,0
IRQ,2025-01-01,,564.061647,103.122774,460.938873,460.0848296666666,62.351923,0.0007692307692307,0.0007692307692307,,-0.18,-0.2399999999999996,4.0,4.1000000000000005,,0
IRQ,2025-02-01,,367.649067,144.490053,223.159014,354.36055600000003,-317.17282099999994,0.0007692307692307,0.0007692307692307,0.0,0.0,-0.1466666666666663,4.2,4.1000000000000005,,0
IRQ,2025-03-01,,554.955839,141.570096,413.38574299999993,365.82787666666667,34.40196199999997,0.0007692307692307,0.0007692307692307,0.0,-0.18,-0.1199999999999997,4.2,4.133333333333334,,0
IRQ,2025-04-01,,535.744454,111.066916,424.677538,353.740765,-36.26133499999997,0.0007692307692307,0.0007692307692307,0.0,-0.24,-0.1399999999999997,4.2,4.2,,0
IRQ,2025-05-01,,552.637362,142.654257,409.983105,416.015462,186.824091,0.0007692307692307,0.0007692307692307,0.0,0.28,-0.0466666666666663,4.3,4.233333333333333,,0
IRQ,2025-06-01,,562.97274,117.846757,445.125983,426.595542,31.740240000000085,0.0007692307692307,0.0007692307692307,0.0,0.09,0.0433333333333336,4.1,4.2,,0
IRQ,2025-07-01,,669.758796,115.9196,553.8391959999999,469.649428,129.16165799999987,0.0007692307692307,0.0007692307692307,0.0,0.03,0.1333333333333336,4.3,4.233333333333333,,0
IRQ,2025-08-01,,723.342234,97.619754,625.7224799999999,541.5625529999999,215.73937499999988,0.0007692307692307,0.0007692307692307,0.0,-0.08,0.0133333333333336,4.3,4.233333333333333,,1
IRQ,2025-09-01,,359.044891,231.519138,127.525753,435.69580966666655,-317.60023,0.0007692307692307,0.0007692307692307,0.0,-0.02,-0.023333333333333,4.4,4.333333333333333,,0
IRQ,2025-10-01,,380.025021,145.932498,234.092523,329.1135853333333,-319.746673,0.0007692307692307,0.0007692307692307,0.0,-0.08,-0.0599999999999997,,4.35,,0
IRQ,2025-11-01,,534.288496,141.621732,392.666764,251.42834666666667,-233.0557159999999,0.0007692307692307,0.0007692307692307,0.0,-0.16,-0.0866666666666663,4.5,4.45,,0
IRQ,2025-12-01,,470.274153,169.95812,300.316033,309.02510666666666,172.79028,,0.0007692307692307,0.0,0.54,0.1000000000000003,4.4,4.45,,0
IRQ,2026-01-01,,,,,,,,0.0007692307692307,,0.41,0.2633333333333336,4.3,4.4,,0
IRQ,2026-02-01,,,,,,,,,,,,,,,0
IRQ,2026-03-01,,,,,,,,,,,,,,,0
IRQ,2026-04-01,,,,,,,,,,,,,,,0
IRQ,2026-05-01,,,,,,,,,,,,,,,0
IRQ,2026-06-01,,,,,,,,,,,,,,,0
