year,CTY_CODE,CTYNAME,country_raw,country_std,imports,month_num,exports,month_start,IYR,EYR,country_iso3,mapping_confidence
2024,3,European Union,European Union,EU,52717.739457,11,32420.049420000003,2024-11-01,605663.2176800001,369789.330661,EUU,pseudo
2024,3,European Union,European Union,EU,50059.806483000015,12,28137.101185000003,2024-12-01,605663.2176800001,369789.330661,EUU,pseudo
2024,4,"World, Seasonally Adjusted","World, Seasonally Adjusted",WORLD SEASONALLY ADJUSTED,280404.36263185856,11,174259.55981522842,2024-11-01,3266410.195321,2061690.757601,,unmapped
2024,4,"World, Seasonally Adjusted","World, Seasonally Adjusted",WORLD SEASONALLY ADJUSTED,290890.3343482539,12,168635.53603617504,2024-12-01,3266410.195321,2061690.757601,,unmapped
2024,7,Advanced Technology Products,Advanced Technology Products,ADVANCED TECHNOLOGY PRODUCTS,69104.809422,11,39888.676665,2024-11-01,763388.823233,466172.161467,,unmapped
2024,7,Advanced Technology Products,Advanced Technology Products,ADVANCED TECHNOLOGY PRODUCTS,68539.369491,12,38477.825705,2024-12-01,763388.823233,466172.161467,,unmapped
2024,9,South and Central America,South and Central America,SOUTH AND CENTRAL AMERICA,13681.97474,11,18348.428981,2024-11-01,159052.564811,204575.704812,,region
2024,9,South and Central America,South and Central America,SOUTH AND CENTRAL AMERICA,14219.282125000002,12,17537.292204999994,2024-12-01,159052.564811,204575.704812,,region
2024,10,North America,North America,NORTH AMERICA,75742.13285,11,55598.234204,2024-11-01,917409.857893,683940.083473,,region
2024,10,North America,North America,NORTH AMERICA,74779.173187,12,51534.438094,2024-12-01,917409.857893,683940.083473,,region
2024,12,Europe,Europe,EUROPE,67048.33586,11,43501.221605000006,2024-11-01,770782.051188,502853.09365800006,,unmapped
2024,12,Europe,Europe,EUROPE,73053.613336,12,39575.821285,2024-12-01,770782.051188,502853.09365800006,,unmapped
2024,13,Africa,Africa,AFRICA,2941.5372210000005,11,3013.514949,2024-11-01,39582.330445,32374.589622,,region
2024,13,Africa,Africa,AFRICA,3553.017368,12,3292.6397580000007,2024-12-01,39582.330445,32374.589622,,region
2024,14,Pacific Rim,Pacific Rim,PACIFIC RIM,83506.863283,11,40810.433876,2024-11-01,1001462.980385,489840.331482,,unmapped
2024,14,Pacific Rim,Pacific Rim,PACIFIC RIM,87496.05502,12,40291.644251000005,2024-12-01,1001462.980385,489840.331482,,unmapped
2024,15,"World, Not Seasonally Adjusted","World, Not Seasonally Adjusted",WORLD NOT SEASONALLY ADJUSTED,274312.32067100017,11,174038.44787199987,2024-11-01,3266410.195321,2061690.757601,,unmapped
2024,15,"World, Not Seasonally Adjusted","World, Not Seasonally Adjusted",WORLD NOT SEASONALLY ADJUSTED,284911.22075900005,12,165358.30060599995,2024-12-01,3266410.195321,2061690.757601,,unmapped
2024,16,Asia,Asia,ASIA,113120.142555,11,49966.692616,2024-11-01,1356794.135826,598178.612851,,region
2024,16,Asia,Asia,ASIA,116446.694324,12,50251.00701000001,2024-12-01,1356794.135826,598178.612851,,region
2024,17,CAFTA-DR,CAFTA-DR,CAFTA DR,2924.6794590000004,11,3965.911845,2024-11-01,36606.997302,46743.483109,,region
2024,17,CAFTA-DR,CAFTA-DR,CAFTA DR,3204.68763,12,3807.996324,2024-12-01,36606.997302,46743.483109,,region
2024,18,Australia and Oceania,Australia and Oceania,AUSTRALIA AND OCEANIA,1775.1263819999997,11,3609.418347,2024-11-01,22753.233954,39720.295163,,region
2024,18,Australia and Oceania,Australia and Oceania,AUSTRALIA AND OCEANIA,2852.8210309999995,12,3162.971003,2024-12-01,22753.233954,39720.295163,,region
2024,19,Sub Saharan Africa,Sub Saharan Africa,SUB SAHARAN AFRICA,2353.38837,11,1569.2572410000005,2024-11-01,30027.412123,18672.711126,,region
2024,19,Sub Saharan Africa,Sub Saharan Africa,SUB SAHARAN AFRICA,2740.190203,12,1671.7287080000003,2024-12-01,30027.412123,18672.711126,,region
2024,21,USMCA with Mexico (Consump),USMCA with Mexico (Consump),USMCA WITH MEXICO CONSUMP,20668.75828,11,0.0,2024-11-01,248711.9833,0.0,,unmapped
2024,21,USMCA with Mexico (Consump),USMCA with Mexico (Consump),USMCA WITH MEXICO CONSUMP,18980.98631,12,0.0,2024-12-01,248711.9833,0.0,,unmapped
2024,22,USMCA with Canada (Consump),USMCA with Canada (Consump),USMCA WITH CANADA CONSUMP,12587.83591,11,7985.273323,2024-11-01,156511.5839,102587.86083900002,,unmapped
2024,22,USMCA with Canada (Consump),USMCA with Canada (Consump),USMCA WITH CANADA CONSUMP,12576.34309,12,6745.819413,2024-12-01,156511.5839,102587.86083900002,,unmapped
2024,1010,Greenland,Greenland,GREENLAND,3.071063,11,0.93717,2024-11-01,32.585481,48.326853,GRL,high
2024,1010,Greenland,Greenland,GREENLAND,6.619388,12,4.131251,2024-12-01,32.585481,48.326853,GRL,high
2024,1220,Canada,Canada,CANADA,33499.439809,11,28646.016029,2024-11-01,411886.683368,349908.153123,CAN,high
2024,1220,Canada,Canada,CANADA,35560.553402,12,26963.52977,2024-12-01,411886.683368,349908.153123,CAN,high
2024,1610,St Pierre and Miquelon,St Pierre and Miquelon,ST PIERRE AND MIQUELON,0.0,11,0.0,2024-11-01,3.435723,0.051169,,unmapped
2024,1610,St Pierre and Miquelon,St Pierre and Miquelon,ST PIERRE AND MIQUELON,0.0,12,0.0,2024-12-01,3.435723,0.051169,,unmapped
2024,2010,Mexico,Mexico,MEXICO,42242.693041,11,26952.218175,2024-11-01,505523.174525,334031.93035,MEX,high
2024,2010,Mexico,Mexico,MEXICO,39218.619785,12,24570.908324,2024-12-01,505523.174525,334031.93035,MEX,high
2024,2050,Guatemala,Guatemala,GUATEMALA,337.273931,11,835.516737,2024-11-01,5017.519908,9708.139558,GTM,high
2024,2050,Guatemala,Guatemala,GUATEMALA,423.021873,12,888.867132,2024-12-01,5017.519908,9708.139558,GTM,high
2024,2080,Belize,Belize,BELIZE,3.915272,11,59.939976,2024-11-01,81.128498,598.6630380000001,BLZ,high
2024,2080,Belize,Belize,BELIZE,4.181614,12,37.68605,2024-12-01,81.128498,598.6630380000001,BLZ,high
2024,2110,El Salvador,El Salvador,EL SALVADOR,189.60811,11,376.329822,2024-11-01,2310.594296,4542.903686,SLV,high
2024,2110,El Salvador,El Salvador,EL SALVADOR,182.609609,12,382.309125,2024-12-01,2310.594296,4542.903686,SLV,high
2024,2150,Honduras,Honduras,HONDURAS,417.496155,11,593.140145,2024-11-01,5531.307173,7097.523186000001,HND,high
2024,2150,Honduras,Honduras,HONDURAS,405.459528,12,480.430975,2024-12-01,5531.307173,7097.523186000001,HND,high
2024,2190,Nicaragua,Nicaragua,NICARAGUA,335.751567,11,179.302769,2024-11-01,4620.599864,2748.094575,NIC,high
2024,2190,Nicaragua,Nicaragua,NICARAGUA,376.798129,12,243.776697,2024-12-01,4620.599864,2748.094575,NIC,high
2024,2230,Costa Rica,Costa Rica,COSTA RICA,1072.142338,11,864.533291,2024-11-01,11625.457625000005,9631.350262,CRI,high
2024,2230,Costa Rica,Costa Rica,COSTA RICA,1211.440458,12,795.604314,2024-12-01,11625.457625000005,9631.350262,CRI,high
2024,2250,Panama,Panama,PANAMA,46.950625,11,949.55882,2024-11-01,554.90616,10524.621007,PAN,high
2024,2250,Panama,Panama,PANAMA,44.484863,12,782.866005,2024-12-01,554.90616,10524.621007,PAN,high
2024,2320,Bermuda,Bermuda,BERMUDA,1.712001,11,50.936903,2024-11-01,23.286452,546.5097420000001,BMU,high
2024,2320,Bermuda,Bermuda,BERMUDA,0.822249,12,31.057345,2024-12-01,23.286452,546.5097420000001,BMU,high
2024,2360,Bahamas,Bahamas,BAHAMAS,219.29063,11,634.351069,2024-11-01,1792.370327,5482.995498,BHS,high
2024,2360,Bahamas,Bahamas,BAHAMAS,366.392066,12,525.573197,2024-12-01,1792.370327,5482.995498,BHS,high
2024,2390,Cuba,Cuba,CUBA,0.00208,11,50.517043,2024-11-01,4.869872000000001,585.1693039999999,CUB,high
2024,2390,Cuba,Cuba,CUBA,0.0,12,55.294188,2024-12-01,4.869872000000001,585.1693039999999,CUB,high
2024,2410,Jamaica,Jamaica,JAMAICA,29.344942,11,216.96628,2024-11-01,362.804612,2645.55814,JAM,high
2024,2410,Jamaica,Jamaica,JAMAICA,35.604792,12,226.90179,2024-12-01,362.804612,2645.55814,JAM,high
2024,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.91259,11,80.655959,2024-11-01,10.867159999999998,713.62711,TCA,high
2024,2430,Turks and Caicos Islands,Turks and Caicos Islands,TURKS AND CAICOS ISLANDS,0.531761,12,54.734493,2024-12-01,10.867159999999998,713.62711,TCA,high
2024,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,19.577326,11,102.932358,2024-11-01,49.045381,1282.7615120000005,CYM,high
2024,2440,Cayman Islands,Cayman Islands,CAYMAN ISLANDS,2.858567,12,142.862716,2024-12-01,49.045381,1282.7615120000005,CYM,high
2024,2450,Haiti,Haiti,HAITI,45.471561,11,112.097034,2024-11-01,615.55964,1205.1975670000002,HTI,high
2024,2450,Haiti,Haiti,HAITI,48.041191,12,86.358083,2024-12-01,615.55964,1205.1975670000002,HTI,high
2024,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,572.407358,11,1117.089081,2024-11-01,7501.518436,13015.471842,DOM,high
2024,2470,Dominican Republic,Dominican Republic,DOMINICAN REPUBLIC,605.358033,12,1017.008081,2024-12-01,7501.518436,13015.471842,DOM,high
2024,2481,Anguilla,Anguilla,ANGUILLA,0.046779,11,7.141867,2024-11-01,1.190598,72.473647,AIA,high
2024,2481,Anguilla,Anguilla,ANGUILLA,0.046272,12,7.643676,2024-12-01,1.190598,72.473647,AIA,high
2024,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,50.756091,11,36.540711,2024-11-01,60.193702,308.84683199999995,VGB,high
2024,2482,British Virgin Islands,British Virgin Islands,BRITISH VIRGIN ISLANDS,0.817678,12,23.420686,2024-12-01,60.193702,308.84683199999995,VGB,high
2024,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.362379,11,14.388784,2024-11-01,19.477948,162.14346,,unmapped
2024,2483,St Kitts and Nevis,St Kitts and Nevis,ST KITTS AND NEVIS,1.458343,12,13.023209,2024-12-01,19.477948,162.14346,,unmapped
2024,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.433178,11,46.125537,2024-11-01,23.73554,567.4454699999999,ATG,high
2024,2484,Antigua and Barbuda,Antigua and Barbuda,ANTIGUA AND BARBUDA,0.755045,12,47.645149,2024-12-01,23.73554,567.4454699999999,ATG,high
2024,2485,Montserrat,Montserrat,MONTSERRAT,0.384038,11,1.208274,2024-11-01,5.355402,12.071250999999998,MSR,high
2024,2485,Montserrat,Montserrat,MONTSERRAT,0.341327,12,0.70899,2024-12-01,5.355402,12.071250999999998,MSR,high
2024,2486,Dominica,Dominica,DOMINICA,0.115336,11,5.065593,2024-11-01,2.264258,57.192127000000006,DMA,high
2024,2486,Dominica,Dominica,DOMINICA,0.167935,12,3.840403,2024-12-01,2.264258,57.192127000000006,DMA,high
2024,2487,St Lucia,St Lucia,ST LUCIA,0.271185,11,123.8372,2024-11-01,6.94282,1037.307204,,unmapped
2024,2487,St Lucia,St Lucia,ST LUCIA,0.954382,12,81.975151,2024-12-01,6.94282,1037.307204,,unmapped
2024,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.423362,11,16.436238,2024-11-01,8.26388,139.18188099999998,,unmapped
2024,2488,St Vincent and the Grenadines,St Vincent and the Grenadines,ST VINCENT AND THE GRENADINES,0.49366,12,8.617632,2024-12-01,8.26388,139.18188099999998,,unmapped
2024,2489,Grenada,Grenada,GRENADA,0.844591,11,17.881937,2024-11-01,14.074818,159.695272,GRD,high
2024,2489,Grenada,Grenada,GRENADA,0.647784,12,16.383487,2024-12-01,14.074818,159.695272,GRD,high
2024,2720,Barbados,Barbados,BARBADOS,3.509782,11,71.084568,2024-11-01,48.586697,768.532568,BRB,high
2024,2720,Barbados,Barbados,BARBADOS,4.18164,12,59.158738,2024-12-01,48.586697,768.532568,BRB,high
2024,2740,Trinidad and Tobago,Trinidad and Tobago,TRINIDAD AND TOBAGO,278.98335,11,273.907654,2024-11-01,3369.960599,2948.254236,TTO,high
2024,2740,Trinidad and Tobago,Trinidad and Tobago,TRINIDAD AND TOBAGO,365.082329,12,264.217746,2024-12-01,3369.960599,2948.254236,TTO,high
2024,2774,Sint Maarten,Sint Maarten,SINT MAARTEN,13.863333,11,77.415788,2024-11-01,101.44392,760.853769,,unmapped
2024,2774,Sint Maarten,Sint Maarten,SINT MAARTEN,19.303433,12,98.975458,2024-12-01,101.44392,760.853769,,unmapped
2024,2777,Curacao,Curacao,CURACAO,2.618875,11,47.909379,2024-11-01,31.935945,935.7572259999996,,unmapped
2024,2777,Curacao,Curacao,CURACAO,1.659761,12,81.598139,2024-12-01,31.935945,935.7572259999996,,unmapped
2024,2779,Aruba,Aruba,ARUBA,0.701633,11,59.503612,2024-11-01,10.707534,717.7531039999999,ABW,high
2024,2779,Aruba,Aruba,ARUBA,0.635708,12,56.678916,2024-12-01,10.707534,717.7531039999999,ABW,high
2024,2831,Guadeloupe,Guadeloupe,GUADELOUPE,0.151379,11,15.799144,2024-11-01,3.427044,400.663777,GLP,high
2024,2831,Guadeloupe,Guadeloupe,GUADELOUPE,0.321307,12,37.06171,2024-12-01,3.427044,400.663777,GLP,high
2024,2839,Martinique,Martinique,MARTINIQUE,0.049822,11,8.037022,2024-11-01,2.805803,177.31879800000002,MTQ,high
2024,2839,Martinique,Martinique,MARTINIQUE,0.051152,12,11.940772,2024-12-01,2.805803,177.31879800000002,MTQ,high
2024,3010,Colombia,Colombia,COLOMBIA,1510.766727,11,1680.364462,2024-11-01,17864.616422,18695.383088,COL,high
2024,3010,Colombia,Colombia,COLOMBIA,1483.187311,12,1734.497015,2024-12-01,17864.616422,18695.383088,COL,high
2024,3070,Venezuela,Venezuela,VENEZUELA,468.069932,11,406.600338,2024-11-01,6021.472188,4198.48921,VEN,high
2024,3070,Venezuela,Venezuela,VENEZUELA,618.750968,12,401.590271,2024-12-01,6021.472188,4198.48921,VEN,high
2024,3120,Guyana,Guyana,GUYANA,235.527104,11,130.990353,2024-11-01,5375.413452,1314.600802,GUY,high
2024,3120,Guyana,Guyana,GUYANA,271.838464,12,84.510255,2024-12-01,5375.413452,1314.600802,GUY,high
2024,3150,Suriname,Suriname,SURINAME,5.685372,11,31.417573,2024-11-01,90.796887,381.976333,SUR,high
2024,3150,Suriname,Suriname,SURINAME,6.308838,12,28.921486,2024-12-01,90.796887,381.976333,SUR,high
2024,3170,French Guiana,French Guiana,FRENCH GUIANA,0.008887,11,6.532539,2024-11-01,1.821129,23.86169,GUF,high
2024,3170,French Guiana,French Guiana,FRENCH GUIANA,0.355974,12,5.29204,2024-12-01,1.821129,23.86169,GUF,high
2024,3310,Ecuador,Ecuador,ECUADOR,799.977249,11,831.54769,2024-11-01,8542.661987,7568.934729,ECU,high
2024,3310,Ecuador,Ecuador,ECUADOR,512.759585,12,657.69246,2024-12-01,8542.661987,7568.934729,ECU,high
2024,3330,Peru,Peru,PERU,1039.627406,11,1086.097692,2024-11-01,9362.255918,11141.346221,PER,high
2024,3330,Peru,Peru,PERU,1166.274531,12,960.453867,2024-12-01,9362.255918,11141.346221,PER,high
2024,3350,Bolivia,Bolivia,BOLIVIA,46.150243,11,59.845414,2024-11-01,502.846157,429.92419,BOL,high
2024,3350,Bolivia,Bolivia,BOLIVIA,40.599652,12,25.257812,2024-12-01,502.846157,429.92419,BOL,high
2024,3370,Chile,Chile,CHILE,1130.179177,11,1654.597449,2024-11-01,16422.607708,18231.8295,CHL,high
2024,3370,Chile,Chile,CHILE,1351.241464,12,1497.804303,2024-12-01,16422.607708,18231.8295,CHL,high
2024,3510,Brazil,Brazil,BRAZIL,3978.757552,11,4167.76371,2024-11-01,42348.41108900001,49136.108132,BRA,high
2024,3510,Brazil,Brazil,BRAZIL,3810.755873,12,4316.978194,2024-12-01,42348.41108900001,49136.108132,BRA,high
2024,3530,Paraguay,Paraguay,PARAGUAY,40.500451,11,382.981063,2024-11-01,355.572543,3180.564628,PRY,high
2024,3530,Paraguay,Paraguay,PARAGUAY,55.994546,12,276.195691,2024-12-01,355.572543,3180.564628,PRY,high
2024,3550,Uruguay,Uruguay,URUGUAY,142.206337,11,125.923224,2024-11-01,1232.5459690000002,1619.527479,URY,high
2024,3550,Uruguay,Uruguay,URUGUAY,112.527244,12,110.84576,2024-12-01,1232.5459690000002,1619.527479,URY,high
2024,3570,Argentina,Argentina,ARGENTINA,638.142433,11,737.613281,2024-11-01,7096.5847890000005,9094.993684,ARG,high
2024,3570,Argentina,Argentina,ARGENTINA,684.163719,12,873.032998,2024-12-01,7096.5847890000005,9094.993684,ARG,high
2024,3720,Falkland Islands(Islas Malvin,Falkland Islands(Islas Malvin,FALKLAND ISLANDS ISLAS MALVIN,0.004271,11,0.003598,2024-11-01,22.756661,4.088477,,unmapped
2024,3720,Falkland Islands(Islas Malvin,Falkland Islands(Islas Malvin,FALKLAND ISLANDS ISLAS MALVIN,0.001467,12,0.0,2024-12-01,22.756661,4.088477,,unmapped
2024,4000,Iceland,Iceland,ICELAND,110.102119,11,178.244104,2024-11-01,1072.509439,990.926983,ISL,high
2024,4000,Iceland,Iceland,ICELAND,180.552647,12,106.708917,2024-12-01,1072.509439,990.926983,ISL,high
2024,4010,Sweden,Sweden,SWEDEN,1578.728871,11,767.07906,2024-11-01,17984.515766999997,8177.253152,SWE,high
2024,4010,Sweden,Sweden,SWEDEN,1448.829839,12,470.922063,2024-12-01,17984.515766999997,8177.253152,SWE,high
2024,4031,"Svalbard, Jan Mayen Island","Svalbard, Jan Mayen Island",SVALBARD JAN MAYEN ISLAND,0.016385,11,0.0,2024-11-01,0.0418549999999999,0.1539229999999999,,unmapped
2024,4031,"Svalbard, Jan Mayen Island","Svalbard, Jan Mayen Island",SVALBARD JAN MAYEN ISLAND,0.000538,12,0.012756,2024-12-01,0.0418549999999999,0.1539229999999999,,unmapped
2024,4039,Norway,Norway,NORWAY,505.985606,11,378.628466,2024-11-01,6600.848754000001,4557.526806,NOR,high
2024,4039,Norway,Norway,NORWAY,638.097041,12,245.791408,2024-12-01,6600.848754000001,4557.526806,NOR,high
2024,4050,Finland,Finland,FINLAND,777.935136,11,145.858447,2024-11-01,8123.674776,2546.5755330000006,FIN,high
2024,4050,Finland,Finland,FINLAND,695.416728,12,160.635685,2024-12-01,8123.674776,2546.5755330000006,FIN,high
2024,4091,Faroe Islands,Faroe Islands,FAROE ISLANDS,19.854404,11,0.191868,2024-11-01,249.375648,1.367961,FRO,high
2024,4091,Faroe Islands,Faroe Islands,FAROE ISLANDS,21.180552,12,0.052988,2024-12-01,249.375648,1.367961,FRO,high
2024,4099,Denmark,Denmark,DENMARK,899.303759,11,670.94258,2024-11-01,10035.959357999998,5789.814852,DNK,high
2024,4099,Denmark,Denmark,DENMARK,952.212177,12,326.593108,2024-12-01,10035.959357999998,5789.814852,DNK,high
2024,4120,United Kingdom,United Kingdom,UK,6039.106409,11,6388.761155,2024-11-01,68167.51108000001,79532.06495100001,GBR,high
2024,4120,United Kingdom,United Kingdom,UK,5923.648313,12,7455.35009,2024-12-01,68167.51108000001,79532.06495100001,GBR,high
2024,4190,Ireland,Ireland,IRELAND,10657.843228,11,1368.798457,2024-11-01,103281.107261,16759.686644999998,IRL,high
2024,4190,Ireland,Ireland,IRELAND,7472.269629,12,1240.674308,2024-12-01,103281.107261,16759.686644999998,IRL,high
2024,4210,Netherlands,Netherlands,NETHERLANDS,2656.32257,11,7928.87644,2024-11-01,34055.215587,88222.67645,NLD,high
2024,4210,Netherlands,Netherlands,NETHERLANDS,2483.230438,12,7370.168511,2024-12-01,34055.215587,88222.67645,NLD,high
2024,4231,Belgium,Belgium,BELGIUM,2137.815977,11,2689.187188,2024-11-01,27786.935658,34200.503741,BEL,high
2024,4231,Belgium,Belgium,BELGIUM,2167.364205,12,2342.076645,2024-12-01,27786.935658,34200.503741,BEL,high
2024,4239,Luxembourg,Luxembourg,LUXEMBOURG,61.537021,11,108.064985,2024-11-01,698.269412,1109.292914,LUX,high
2024,4239,Luxembourg,Luxembourg,LUXEMBOURG,57.822036,12,50.126215,2024-12-01,698.269412,1109.292914,LUX,high
2024,4271,Andorra,Andorra,ANDORRA,0.118296,11,0.230024,2024-11-01,3.400309,4.733911,AND,high
2024,4271,Andorra,Andorra,ANDORRA,0.118836,12,0.263882,2024-12-01,3.400309,4.733911,AND,high
2024,4272,Monaco,Monaco,MONACO,3.102821,11,3.256902,2024-11-01,121.43267,162.78986499999996,MCO,high
2024,4272,Monaco,Monaco,MONACO,5.045297,12,1.079875,2024-12-01,121.43267,162.78986499999996,MCO,high
2024,4279,France,France,FRANCE,5728.61593,11,3667.777211,2024-11-01,59783.329349,43547.726144,FRA,high
2024,4279,France,France,FRANCE,4852.814069,12,3602.052101,2024-12-01,59783.329349,43547.726144,FRA,high
2024,4280,Germany,Germany,GERMANY,12890.896262,11,6407.484098,2024-11-01,160380.00193599996,75724.04572299999,DEU,high
2024,4280,Germany,Germany,GERMANY,13700.249391,12,5165.165358,2024-12-01,160380.00193599996,75724.04572299999,DEU,high
2024,4330,Austria,Austria,AUSTRIA,1480.221595,11,357.165861,2024-11-01,17573.286978,4464.589115000001,AUT,high
2024,4330,Austria,Austria,AUSTRIA,1555.979458,12,309.378703,2024-12-01,17573.286978,4464.589115000001,AUT,high
2024,4351,Czech Republic,Czech Republic,CZECHIA,635.222461,11,317.653243,2024-11-01,8072.730961,4279.402698999999,CZE,high
2024,4351,Czech Republic,Czech Republic,CZECHIA,656.054941,12,357.695588,2024-12-01,8072.730961,4279.402698999999,CZE,high
2024,4359,Slovakia,Slovakia,SLOVAKIA,893.226627,11,26.759528,2024-11-01,8181.37631,554.330779,SVK,high
2024,4359,Slovakia,Slovakia,SLOVAKIA,942.336567,12,102.639724,2024-12-01,8181.37631,554.330779,SVK,high
2024,4370,Hungary,Hungary,HUNGARY,1034.446497,11,262.686511,2024-11-01,12694.204236,3262.47979,HUN,high
2024,4370,Hungary,Hungary,HUNGARY,1467.380118,12,298.592007,2024-12-01,12694.204236,3262.47979,HUN,high
2024,4411,Liechtenstein,Liechtenstein,LIECHTENSTEIN,20.131227,11,5.671333,2024-11-01,243.316162,66.04088999999999,LIE,high
2024,4411,Liechtenstein,Liechtenstein,LIECHTENSTEIN,25.572715,12,3.335347,2024-12-01,243.316162,66.04088999999999,LIE,high
2024,4419,Switzerland,Switzerland,SWITZERLAND,5712.624978,11,1887.500751,2024-11-01,63325.522091000006,25042.798073,CHE,high
2024,4419,Switzerland,Switzerland,SWITZERLAND,14215.490277,12,1187.699162,2024-12-01,63325.522091000006,25042.798073,CHE,high
2024,4470,Estonia,Estonia,ESTONIA,90.152386,11,27.288313,2024-11-01,1065.177975,373.860622,EST,high
2024,4470,Estonia,Estonia,ESTONIA,100.321769,12,23.009793,2024-12-01,1065.177975,373.860622,EST,high
2024,4490,Latvia,Latvia,LATVIA,58.328559,11,45.43126,2024-11-01,630.8066620000001,545.664136,LVA,high
2024,4490,Latvia,Latvia,LATVIA,51.240659,12,34.786054,2024-12-01,630.8066620000001,545.664136,LVA,high
2024,4510,Lithuania,Lithuania,LITHUANIA,130.05502,11,171.204048,2024-11-01,2029.345424,1976.5493260000003,LTU,high
2024,4510,Lithuania,Lithuania,LITHUANIA,218.424439,12,178.514124,2024-12-01,2029.345424,1976.5493260000003,LTU,high
2024,4550,Poland,Poland,POLAND,1203.453478,11,1210.346618,2024-11-01,13695.579783,12153.803732000002,POL,high
2024,4550,Poland,Poland,POLAND,1210.172135,12,959.401298,2024-12-01,13695.579783,12153.803732000002,POL,high
2024,4621,Russia,Russia,RUSSIA,137.37698,11,49.247768,2024-11-01,3007.30906,528.3191410000001,RUS,high
2024,4621,Russia,Russia,RUSSIA,126.077739,12,37.925007,2024-12-01,3007.30906,528.3191410000001,RUS,high
2024,4622,Belarus,Belarus,BELARUS,1.77944,11,2.170844,2024-11-01,20.060013,10.540746,BLR,high
2024,4622,Belarus,Belarus,BELARUS,1.53623,12,0.936135,2024-12-01,20.060013,10.540746,BLR,high
2024,4623,Ukraine,Ukraine,UKRAINE,100.52806,11,274.959595,2024-11-01,1179.121662,1694.846735,UKR,high
2024,4623,Ukraine,Ukraine,UKRAINE,102.293211,12,150.15234,2024-12-01,1179.121662,1694.846735,UKR,high
2024,4631,Armenia,Armenia,ARMENIA,6.076368,11,12.313342,2024-11-01,121.300844,160.735315,ARM,high
2024,4631,Armenia,Armenia,ARMENIA,10.570206,12,18.058334,2024-12-01,121.300844,160.735315,ARM,high
2024,4632,Azerbaijan,Azerbaijan,AZERBAIJAN,6.284304,11,13.577148,2024-11-01,157.81190399999997,255.081304,AZE,high
2024,4632,Azerbaijan,Azerbaijan,AZERBAIJAN,4.037477,12,12.878564,2024-12-01,157.81190399999997,255.081304,AZE,high
2024,4633,Georgia,Georgia,GEORGIA,29.701412,11,208.013538,2024-11-01,165.403764,1735.0932349999998,GEO,high
2024,4633,Georgia,Georgia,GEORGIA,5.069652,12,172.224677,2024-12-01,165.403764,1735.0932349999998,GEO,high
2024,4634,Kazakhstan,Kazakhstan,KAZAKHSTAN,165.556768,11,56.132522,2024-11-01,2348.972335,1076.377538,KAZ,high
2024,4634,Kazakhstan,Kazakhstan,KAZAKHSTAN,255.979472,12,69.806009,2024-12-01,2348.972335,1076.377538,KAZ,high
2024,4635,Kyrgyzstan,Kyrgyzstan,KYRGYZSTAN,2.707267,11,19.061001,2024-11-01,16.584688,133.15000500000002,KGZ,high
2024,4635,Kyrgyzstan,Kyrgyzstan,KYRGYZSTAN,0.844304,12,10.503931,2024-12-01,16.584688,133.15000500000002,KGZ,high
2024,4641,Moldova,Moldova,MOLDOVA,9.490844,11,17.816153,2024-11-01,136.23407600000002,51.416227,MDA,high
2024,4641,Moldova,Moldova,MOLDOVA,12.702107,12,2.101876,2024-12-01,136.23407600000002,51.416227,MDA,high
2024,4642,Tajikistan,Tajikistan,TAJIKISTAN,0.924188,11,5.392908,2024-11-01,4.633938,56.797395,TJK,high
2024,4642,Tajikistan,Tajikistan,TAJIKISTAN,2.711512,12,9.939896,2024-12-01,4.633938,56.797395,TJK,high
2024,4643,Turkmenistan,Turkmenistan,TURKMENISTAN,0.024291,11,6.801105,2024-11-01,14.662083999999998,78.88154499999999,TKM,high
2024,4643,Turkmenistan,Turkmenistan,TURKMENISTAN,0.591382,12,5.504154,2024-12-01,14.662083999999998,78.88154499999999,TKM,high
2024,4644,Uzbekistan,Uzbekistan,UZBEKISTAN,2.979261,11,25.822469,2024-11-01,42.437585000000006,380.703514,UZB,high
2024,4644,Uzbekistan,Uzbekistan,UZBEKISTAN,3.280956,12,59.659586,2024-12-01,42.437585000000006,380.703514,UZB,high
2024,4700,Spain,Spain,SPAIN,1630.490609,11,1934.687974,2024-11-01,21250.508208000003,24662.150316000003,ESP,high
2024,4700,Spain,Spain,SPAIN,1662.040309,12,2399.30603,2024-12-01,21250.508208000003,24662.150316000003,ESP,high
2024,4710,Portugal,Portugal,PORTUGAL,468.688749,11,356.613425,2024-11-01,6783.865073,2957.293199,PRT,high
2024,4710,Portugal,Portugal,PORTUGAL,476.34626,12,117.375438,2024-12-01,6783.865073,2957.293199,PRT,high
2024,4720,Gibraltar,Gibraltar,GIBRALTAR,0.004615,11,0.177483,2024-11-01,0.4311789999999999,544.3180960000002,GIB,high
